chrom	start	end	exon_chr	exon_start	exon_end	exon_gene	overlap_type	n_tissues	mean_pext	sd_pext	min_pext	max_pext	median_pext	iqr_pext	n_flagged.x	flagged_tissues.x	top3_tissues_by_z.x	top3_z.x	n_flagged.y	flagged_tissues.y	top3_tissues_by_z.y	top3_z.y
chr14	99580020	99580126	chr14	99580020	99580126	CCDC85C	perfect	50	0.010324000000000002	0.0265232133215031	0	0.14019	0	0	1	Esophagus_Mucosa	Esophagus_Mucosa,Stomach,MinorSalivaryGland	4.896,2.674,1.887	1	Esophagus_Mucosa	Esophagus_Mucosa	4.896
chr14	99874930	99874987	chr14	99874930	99874987	EML1	perfect	50	0.0480994	0.07145920150144762	0	0.31884	0.022105	0.033542499999999996	1	Brain_Cerebellum	Brain_Cerebellum,Brain_Cortex,Brain_FrontalCortex_BA9	3.789,2.612,2.536	1	Brain_Cerebellum	Brain_Cerebellum	3.789
chr14	100577310	100577952	chr14	100577310	100577952	BEGAIN	perfect	50	0.0049342000000000006	0.02336732264754107	0	0.16544	0	0.0027225	1	Testis	Testis,Brain_CerebellarHemisphere,Brain_Cerebellum	6.869,0.226,0.195	1	Testis	Testis	6.869
chr14	101809942	101810036	chr14	101809802	101810036	PPP2R5C	perfect	50	0.3844034	0.09913672660358253	0.23539	0.72219	0.39237500000000003	0.12374250000000003	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts,AdrenalGland	3.407,2.611,1.892	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.407
chr14	101836168	101836180	chr14	101836168	101836701	PPP2R5C	perfect	50	0.1385356	0.04078254714548209	0.05609	0.26146	0.12671500000000002	0.043685	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1,Brain_Substantianigra,Heart_LeftVentricle	3.014,1.993,1.991	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1	3.014
chr14	101836180	101836395	chr14	101836168	101836701	PPP2R5C	perfect	50	0.0987348	0.030043646769053745	0.0334	0.19242	0.091215	0.024489999999999998	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1,Heart_LeftVentricle,WholeBlood	3.118,2.241,2.117	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1	3.118
chr14	102197754	102197847	chr14	102197754	102197979	WDR20	perfect	50	0.126655	0.03133672327334503	0.07838	0.24029	0.12271	0.03749999999999999	2	Pituitary,Testis	Testis,Pituitary,Brain_Hypothalamus	3.626,3.279,1.347	2	Pituitary,Testis	Testis,Pituitary	3.626,3.279
chr14	102212519	102212579	chr14	102212519	102215005	WDR20	perfect	50	0.1189884	0.030009329730221284	0.05722	0.2294	0.11519	0.033485	1	Pituitary	Pituitary,Brain_Hypothalamus,Brain_Nucleusaccumbens_basalganglia	3.679,1.662,1.604	1	Pituitary	Pituitary	3.679
chr15	25862320	25862336	chr15	25861780	25862530	ATP10A	perfect	50	0.002059399999999999	0.01456215705175576	0	0.10297	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr15	26628976	26629003	chr15	26628976	26629178	GABRB3	perfect	50	0.0132534	0.06692834781514709	0	0.45455	0	0	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Testis,Bladder	6.594,1.366,1.348	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	6.594
chr15	27271541	27271637	chr15	27271540	27271637	GABRG3	perfect	50	0.007185799999999997	0.05081127908250292	0	0.35929	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr15	27350126	27350167	chr15	27350126	27350396	GABRG3	perfect	50	0.005607399999999996	0.03965030564825447	0	0.28037	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr15	32810947	32811111	chr15	32810894	32811111	FMN1	perfect	50	0.04280420000000001	0.06679468673388288	0	0.33847	0	0.0910975	1	Testis	Testis,Cells_Culturedfibroblasts,Adipose_Visceral_Omentum	4.426,1.755,1.245	1	Testis	Testis	4.426
chr15	36702077	36702093	chr15	36702008	36702124	CDIN1	perfect	50	0.009419600000000009	0.06660663036064803	0	0.47098	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr15	39807567	39807625	chr15	39807567	39807625	GPR176	perfect	50	0.01999999999999999	0.1414213562373095	0	1	0	0	1	WholeBlood	WholeBlood,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	WholeBlood	WholeBlood	6.93
chr15	39829080	39829117	chr15	39829080	39829276	GPR176	perfect	50	0.002945999999999998	0.020831365773755686	0	0.1473	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr15	40284513	40284531	chr15	40284255	40284531	PLCB2	perfect	50	0.017873	0.03289129549573497	0	0.12929	0	0.0135175	2	Brain_Caudate_basalganglia,Brain_Putamen_basalganglia	Brain_Putamen_basalganglia,Brain_Caudate_basalganglia,Brain_Nucleusaccumbens_basalganglia	3.387,3.166,2.588	2	Brain_Caudate_basalganglia,Brain_Putamen_basalganglia	Brain_Putamen_basalganglia,Brain_Caudate_basalganglia	3.387,3.166
chr15	40433853	40433914	chr15	40433853	40433914	IVD	perfect	50	0.004150999999999999	0.01653942725978239	0	0.11639	1.65e-4	0.0034225	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Tibial,Artery_Aorta	6.786,0.848,0.467	1	Muscle_Skeletal	Muscle_Skeletal	6.786
chr15	40435531	40435556	chr15	40435416	40435947	IVD	perfect	50	0.004150999999999999	0.01653942725978239	0	0.11639	1.65e-4	0.0034225	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Tibial,Artery_Aorta	6.786,0.848,0.467	1	Muscle_Skeletal	Muscle_Skeletal	6.786
chr15	42050520	42050703	chr15	42050520	42051190	PLA2G4E	perfect	50	0.03538559999999999	0.09052020854900358	0	0.375	0	0	2	Cells_EBV_transformedlymphocytes,Pituitary	Cells_EBV_transformedlymphocytes,Pituitary,Vagina	3.752,3.291,2.102	2	Cells_EBV_transformedlymphocytes,Pituitary	Cells_EBV_transformedlymphocytes,Pituitary	3.752,3.291
chr15	43536134	43536254	chr15	43536134	43536254	PPIP5K1	perfect	50	0.0408226	0.02560537697118976	0	0.13407	0.0353	0.0323725	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1,Brain_Substantianigra,Muscle_Skeletal	3.642,1.802,1.674	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1	3.642
chr15	43879498	43879670	chr15	43879498	43879846	FRMD5	perfect	50	0.044806199999999984	0.15256278779558002	0	0.76778	0	0.01691	2	Heart_AtrialAppendage,Heart_LeftVentricle	Heart_LeftVentricle,Heart_AtrialAppendage,Cells_EBV_transformedlymphocytes	4.739,4.501,1.755	2	Heart_AtrialAppendage,Heart_LeftVentricle	Heart_LeftVentricle,Heart_AtrialAppendage	4.739,4.501
chr15	45035749	45035758	chr15	45035749	45036363	SORD	perfect	50	0.020197	0.022837960544600622	0	0.13699	0.015605	0.011189999999999999	1	WholeBlood	WholeBlood,Testis,Spleen	5.114,2.697,1.665	1	WholeBlood	WholeBlood	5.114
chr15	45198771	45199074	chr15	45198516	45199139	ENSG00000259932,SHF	perfect	50	0.0809746	0.0821227787190047	0.00729	0.42857	0.05273	0.039787499999999996	2	Heart_LeftVentricle,WholeBlood	WholeBlood,Heart_LeftVentricle,Muscle_Skeletal	4.233,3.434,2.363	2	Heart_LeftVentricle,WholeBlood	WholeBlood,Heart_LeftVentricle	4.233,3.434
chr15	48221338	48221361	chr15	48221338	48221445	SLC12A1	perfect	50	0.012544599999999994	0.0874270145802095	0	0.61832	0	0	1	Testis	Testis,Kidney_Cortex,Adipose_Subcutaneous	6.929,-0.042,-0.143	1	Testis	Testis	6.929
chr15	48236986	48237061	chr15	48236986	48237349	SLC12A1	perfect	50	0.007631	0.030373752582095785	0	0.18182	0	0	1	Artery_Aorta	Artery_Aorta,AdrenalGland,Pituitary	5.735,2.571,2.436	1	Artery_Aorta	Artery_Aorta	5.735
chr15	49422712	49422714	chr15	49422399	49422714	FAM227B	perfect	50	0.011032400000000001	0.02435948765923471	0	0.17342	0.010485	0.013569999999999999	1	Testis	Testis,Cells_Culturedfibroblasts,Heart_AtrialAppendage	6.666,0.399,0.235	1	Testis	Testis	6.666
chr15	52564189	52564246	chr15	52564189	52564246	ARPP19	perfect	50	0.030475000000000002	0.05045233908737785	0.00413	0.34907	0.01959	0.01541	1	Testis	Testis,Muscle_Skeletal,Cells_EBV_transformedlymphocytes	6.315,1.944,0.937	1	Testis	Testis	6.315
chr15	55374154	55374250	chr15	55374154	55374250	CCPG1	perfect	50	0.0068444	0.02709858849852228	0	0.19276	0.0017850000000000001	0.0048325	1	Muscle_Skeletal	Muscle_Skeletal,Brain_CerebellarHemisphere,Brain_Cerebellum	6.861,0.221,0.221	1	Muscle_Skeletal	Muscle_Skeletal	6.861
chr15	55738485	55738499	chr15	55738204	55738659	PRTG	perfect	50	0.0301914	0.08430354407080379	0	0.46617	0	0	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,AdrenalGland,Testis	5.172,2.305,2.138	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	5.172
chr15	55915283	55915654	chr15	55915283	55917131	NEDD4	perfect	50	0.028413800000000006	0.12171265318975592	0	0.81636	0	0.0016925	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Brain_Nucleusaccumbens_basalganglia	6.474,1.996,0.679	1	Muscle_Skeletal	Muscle_Skeletal	6.474
chr15	55915654	55916831	chr15	55915283	55917131	NEDD4	perfect	50	0.011371000000000003	0.0533852125535504	0	0.35182	0	0	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Skin_NotSunExposed_Suprapubic	6.377,2.541,0.08	1	Muscle_Skeletal	Muscle_Skeletal	6.377
chr15	59004124	59004174	chr15	59004001	59004174	RNF111	perfect	50	0.016735800000000002	0.018583303356310282	0	0.12027	0.015519999999999999	0.015450000000000002	1	Testis	Testis,Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	5.571,1.549,1.121	1	Testis	Testis	5.571
chr15	63069869	63069940	chr15	63069869	63071915	ENSG00000259627,ENSG00000304541,TPM1	perfect	50	0.0235906	0.04575869724000063	0	0.17651	0.0015149999999999999	0.00669	1	Brain_FrontalCortex_BA9	Brain_FrontalCortex_BA9,Brain_Anteriorcingulatecortex_BA24,Brain_Nucleusaccumbens_basalganglia	3.342,2.659,2.543	1	Brain_FrontalCortex_BA9	Brain_FrontalCortex_BA9	3.342
chr15	63529141	63529166	chr15	63529013	63529166	USP3	perfect	50	0.0627752	0.06654772316257296	0.00462	0.35205	0.049935	0.0657825	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Pituitary	4.347,4.089,0.81	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere	4.347,4.089
chr15	63922737	63923343	chr15	63916146	63923343	DAPK2	perfect	50	0.0274628	0.06584645726883977	0.00623	0.46336	0.014284999999999999	0.011320000000000004	1	Muscle_Skeletal	Muscle_Skeletal,Thyroid,Artery_Aorta	6.62,1.734,0.189	1	Muscle_Skeletal	Muscle_Skeletal	6.62
chr15	64181271	64181430	chr15	64181175	64181430	CSNK1G1,ENSG00000259316	perfect	50	0.008931400000000003	0.056920365998005845	0	0.40291	0	0	1	Testis	Testis,Skin_SunExposed_Lowerleg,Vagina	6.922,0.083,0.039	1	Testis	Testis	6.922
chr15	64188374	64188485	chr15	64188374	64188485	CSNK1G1	perfect	50	0.0330424	0.05207011358559081	0	0.26506	0.008915	0.05258	1	Testis	Testis,Brain_CerebellarHemisphere,Brain_Cerebellum	4.456,2.464,2.16	1	Testis	Testis	4.456
chr15	65355718	65355758	chr15	65355718	65355911	IGDCC3	perfect	50	0.008946799999999998	0.02855305841154433	0	0.13489	0	0	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Pituitary	4.411,3.465,2.334	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere	4.411,3.465
chr15	65515655	65515692	chr15	65515655	65517338	DPP8	perfect	50	0.0411146	0.03584025050078729	0.00947	0.2386	0.036645	0.030602499999999998	1	Testis	Testis,Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	5.51,1.98,1.82	1	Testis	Testis	5.51
chr15	65922057	65922107	chr15	65921691	65922107	MEGF11	perfect	50	0.0621618	0.08749092169091902	0	0.39122	0	0.14449499999999998	1	Kidney_Cortex	Kidney_Cortex,Pituitary,Brain_Substantianigra	3.761,1.604,1.388	1	Kidney_Cortex	Kidney_Cortex	3.761
chr15	67138026	67138100	chr15	67138000	67138100	SMAD3	perfect	50	0.0071686000000000015	0.029591853540445624	0	0.15569	0	0	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,Bladder	5.019,4.634,0.117	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	5.019,4.634
chr15	67304338	67304455	chr15	67304338	67304455	IQCH	perfect	50	0.003541200000000003	0.025040065335378017	0	0.17706	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr15	67371524	67371533	chr15	67371427	67371533	IQCH	perfect	50	0.08783899999999999	0.27683074496183124	0	1	0	0	4	Brain_CerebellarHemisphere,Brain_Cerebellum,SmallIntestine_TerminalIleum,Spleen	Brain_CerebellarHemisphere,Brain_Cerebellum,SmallIntestine_TerminalIleum	3.295,3.295,3.295	4	Brain_CerebellarHemisphere,Brain_Cerebellum,SmallIntestine_TerminalIleum,Spleen	Brain_CerebellarHemisphere,Brain_Cerebellum,SmallIntestine_TerminalIleum	3.295,3.295,3.295
chr15	67549180	67549207	chr15	67548997	67549207	MAP2K5	perfect	50	0.0118366	0.026633784024606567	0	0.12533	0	0	1	Colon_Transverse	Colon_Transverse,Colon_Sigmoid,Brain_Hypothalamus	4.261,2.508,2.507	1	Colon_Transverse	Colon_Transverse	4.261
chr15	68055883	68055913	chr15	68055798	68055913	PIAS1	perfect	50	0.1089468	0.0971401865901827	0	0.54249	0.105145	0.12879999999999997	1	Testis	Testis,Cells_Culturedfibroblasts,Esophagus_Mucosa	4.463,1.441,1.203	1	Testis	Testis	4.463
chr15	70701876	70701915	chr15	70701876	70702308	UACA	perfect	50	0.045406800000000004	0.04255376668332401	0	0.24564	0.038215	0.0413975	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Adipose_Visceral_Omentum	4.705,1.952,1.377	1	Muscle_Skeletal	Muscle_Skeletal	4.705
chr15	70852220	70852332	chr15	70851426	70852332	LARP6	perfect	50	0.049676	0.020616110502344954	0	0.1157	0.050485	0.022247500000000003	1	Ovary	Ovary,Nerve_Tibial,MinorSalivaryGland	3.203,2.147,1.157	1	Ovary	Ovary	3.203
chr15	70898394	70898455	chr15	70898366	70898455	LRRC49	perfect	50	0.005186199999999999	0.018070959665288665	0	0.12349	0	2.325e-4	1	Testis	Testis,Brain_Nucleusaccumbens_basalganglia,Brain_Caudate_basalganglia	6.547,1.197,0.696	1	Testis	Testis	6.547
chr15	71847414	71847468	chr15	71847414	71847468	MYO9A	perfect	50	0.023368800000000002	0.04033815030413744	0	0.25183	0.012299999999999998	0.020655	1	Testis	Testis,Cells_EBV_transformedlymphocytes,Brain_Cerebellum	5.664,2.611,1.325	1	Testis	Testis	5.664
chr15	71892964	71893177	chr15	71889471	71893180	MYO9A	perfect	50	0.058202	0.04371814025956618	0	0.23488	0.064905	0.0701575	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,Artery_Tibial	4.041,1.573,1.383	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	4.041
chr15	72406035	72406039	chr15	72405969	72406039	TMEM202	perfect	50	0.0029116000000000003	0.020588121041027516	0	0.14558	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr15	74217271	74217581	chr15	74217200	74217581	CCDC33	perfect	50	0.005394999999999999	0.028612626244583803	0	0.18987	0	0	1	Lung	Lung,Pituitary,Testis	6.447,2.4,0.015	1	Lung	Lung	6.447
chr15	74218496	74218861	chr15	74218496	74218861	CCDC33	perfect	50	0.005394999999999999	0.028612626244583803	0	0.18987	0	0	1	Lung	Lung,Pituitary,Testis	6.447,2.4,0.015	1	Lung	Lung	6.447
chr15	74318589	74318658	chr15	74318540	74318658	CCDC33	perfect	50	0.11349060000000001	0.2717146431003356	0	1	0	0	2	Brain_Caudate_basalganglia,Ovary	Brain_Caudate_basalganglia,Ovary,Brain_Anteriorcingulatecortex_BA24	3.263,3.263,2.649	2	Brain_Caudate_basalganglia,Ovary	Brain_Caudate_basalganglia,Ovary	3.263,3.263
chr15	74336235	74336454	chr15	74336235	74336472	CCDC33	perfect	50	0.030014799999999994	0.09114086843419242	0	0.5	0	0	2	Brain_Amygdala,Testis	Brain_Amygdala,Testis,Brain_Anteriorcingulatecortex_BA24	5.157,3.221,1.499	2	Brain_Amygdala,Testis	Brain_Amygdala,Testis	5.157,3.221
chr15	74813436	74813479	chr15	74813336	74813479	LMAN1L	perfect	50	0.018482199999999997	0.06130118843239904	0	0.24336	0	0	3	Brain_CerebellarHemisphere,Brain_Cerebellum,Heart_LeftVentricle	Heart_LeftVentricle,Brain_Cerebellum,Brain_CerebellarHemisphere	3.668,3.456,3.4	3	Brain_CerebellarHemisphere,Brain_Cerebellum,Heart_LeftVentricle	Heart_LeftVentricle,Brain_Cerebellum,Brain_CerebellarHemisphere	3.668,3.456,3.4
chr15	75513213	75513438	chr15	75513190	75513438	PTPN9	perfect	50	0.0340272	0.024200567461722625	0	0.14019	0.032920000000000005	0.026742500000000002	1	WholeBlood	WholeBlood,Skin_NotSunExposed_Suprapubic,Cells_EBV_transformedlymphocytes	4.387,1.411,1.213	1	WholeBlood	WholeBlood	4.387
chr15	77984217	77984516	chr15	77984035	77984598	ADAMTS7P3,TBC1D2B	perfect	50	0.007968	0.022470999905093096	0	0.12926	0.00352	0.00638	2	Lung,Testis	Testis,Lung,Esophagus_Muscularis	5.398,4.049,0.423	1	Testis	Testis	5.398
chr15	78209144	78209249	chr15	78209144	78209249	ACSBG1	perfect	50	0.005477999999999998	0.024632657599377366	0	0.12844	0	0	2	Skin_NotSunExposed_Suprapubic,Skin_SunExposed_Lowerleg	Skin_SunExposed_Lowerleg,Skin_NotSunExposed_Suprapubic,Testis	4.992,4.633,0.594	2	Skin_NotSunExposed_Suprapubic,Skin_SunExposed_Lowerleg	Skin_SunExposed_Lowerleg,Skin_NotSunExposed_Suprapubic	4.992,4.633
chr15	78212548	78212598	chr15	78212548	78212726	ACSBG1	perfect	50	0.005477999999999998	0.024632657599377366	0	0.12844	0	0	2	Skin_NotSunExposed_Suprapubic,Skin_SunExposed_Lowerleg	Skin_SunExposed_Lowerleg,Skin_NotSunExposed_Suprapubic,Testis	4.992,4.633,0.594	2	Skin_NotSunExposed_Suprapubic,Skin_SunExposed_Lowerleg	Skin_SunExposed_Lowerleg,Skin_NotSunExposed_Suprapubic	4.992,4.633
chr15	78264313	78264393	chr15	78264056	78264474	DNAJA4,DNAJA4-DT	perfect	50	0.0487124	0.04361523102995006	0.00823	0.19195	0.033625	0.0386125	2	Skin_SunExposed_Lowerleg,Testis	Testis,Skin_SunExposed_Lowerleg,Skin_NotSunExposed_Suprapubic	3.284,3.084,2.553	2	Skin_SunExposed_Lowerleg,Testis	Testis,Skin_SunExposed_Lowerleg	3.284,3.084
chr15	78266242	78266293	chr15	78266180	78266293	DNAJA4	perfect	50	0.008971400000000003	0.04775994103207996	0	0.33859	0.001095	0.0027825000000000003	1	Testis	Testis,Muscle_Skeletal,Heart_AtrialAppendage	6.902,0.382,-0.004	1	Testis	Testis	6.902
chr15	82263358	82263428	chr15	82263358	82263438	SAXO2	perfect	50	0.022307400000000005	0.05537297361879489	0	0.23629	0	0	2	Kidney_Cortex,Nerve_Tibial	Kidney_Cortex,Nerve_Tibial,Thyroid	3.864,3.554,2.293	2	Kidney_Cortex,Nerve_Tibial	Kidney_Cortex,Nerve_Tibial	3.864,3.554
chr15	82264672	82264706	chr15	82264672	82264889	SAXO2	perfect	50	0.009045400000000006	0.06396063678544797	0	0.45227	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr15	82988642	82988828	chr15	82988440	82988828	C15orf40	perfect	50	0.0576902	0.021571965791796745	0.01295	0.12676	0.053035	0.021832500000000005	1	Liver	Liver,Brain_CerebellarHemisphere,Brain_Cerebellum	3.202,2.532,2.034	1	Liver	Liver	3.202
chr15	83144521	83144536	chr15	83144521	83144854	TM6SF1	perfect	50	0.077348	0.0698397005393678	0	0.37037	0.062975	0.04463999999999999	1	Pituitary	Pituitary,Ovary,Kidney_Cortex	4.196,2.472,1.981	1	Pituitary	Pituitary	4.196
chr15	83283134	83283212	chr15	83283134	83283457	BNC1	perfect	50	0.018969800000000002	0.09312483016809607	0	0.65371	0	0	1	Testis	Testis,Cells_Culturedfibroblasts,Skin_SunExposed_Lowerleg	6.816,0.525,0.431	1	Testis	Testis	6.816
chr15	84895377	84895441	chr15	84895377	84896046	SLC28A1	perfect	50	0.052617199999999996	0.1367969700261177	0	0.6066	0	0	1	Kidney_Cortex	Kidney_Cortex,Heart_AtrialAppendage,SmallIntestine_TerminalIleum	4.05,2.938,2.845	1	Kidney_Cortex	Kidney_Cortex	4.05
chr15	86556222	86556285	chr15	86556222	86556285	AGBL1	perfect	50	0.0187408	0.0896490985155627	0	0.5	0	0	2	Lung,Nerve_Tibial	Nerve_Tibial,Lung,Testis	5.368,4.253,0.204	2	Lung,Nerve_Tibial	Nerve_Tibial,Lung	5.368,4.253
chr15	86987986	86988088	chr15	86987986	86988088	AGBL1	perfect	50	0.0187408	0.0896490985155627	0	0.5	0	0	2	Lung,Nerve_Tibial	Nerve_Tibial,Lung,Testis	5.368,4.253,0.204	2	Lung,Nerve_Tibial	Nerve_Tibial,Lung	5.368,4.253
chr15	87028824	87028837	chr15	87028824	87029052	AGBL1	perfect	50	0.0187408	0.0896490985155627	0	0.5	0	0	2	Lung,Nerve_Tibial	Nerve_Tibial,Lung,Testis	5.368,4.253,0.204	2	Lung,Nerve_Tibial	Nerve_Tibial,Lung	5.368,4.253
chr15	88072550	88072599	chr15	88072423	88072599	NTRK3	perfect	50	0.0036575999999999987	0.024526294973820587	0	0.17336	0	0	1	Testis	Testis,Artery_Tibial,Adipose_Subcutaneous	6.919,0.239,-0.149	1	Testis	Testis	6.919
chr15	89764890	89764920	chr15	89764799	89764920	MESP2	perfect	50	0.03339759999999999	0.06885826722733455	0	0.27586	0	0.0247275	1	Brain_Amygdala	Brain_Amygdala,Brain_Putamen_basalganglia,Brain_Hippocampus	3.521,2.932,2.238	1	Brain_Amygdala	Brain_Amygdala	3.521
chr15	89878264	89878300	chr15	89878264	89878300	AP3S2	perfect	50	0.0363908	0.021758253966563345	0.01479	0.14659	0.03218	0.0128225	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.065,2.865,1.596	1	Muscle_Skeletal	Muscle_Skeletal	5.065
chr15	90916585	90916660	chr15	90916526	90916660	MAN2A2	perfect	50	0.0266514	0.04180287076412873	0	0.17814	0.007725	0.025527499999999998	1	Heart_LeftVentricle	Heart_LeftVentricle,Testis,Muscle_Skeletal	3.624,2.92,2.767	1	Heart_LeftVentricle	Heart_LeftVentricle	3.624
chr15	92904907	92905008	chr15	92904398	92905008	CHD2,MIR3175	perfect	50	0.010788599999999999	0.031394995702227084	0.00233	0.22769	0.006215	0.0029500000000000004	1	Testis	Testis,Nerve_Tibial,Brain_Spinalcord_cervicalc_1	6.909,0.116,0.03	1	Testis	Testis	6.909
chr15	98998110	98998163	chr15	98998110	98998163	PGPEP1L	perfect	50	0.0037771999999999997	0.0190559857262751	0	0.11277	0	0	2	Artery_Tibial,Muscle_Skeletal	Muscle_Skeletal,Artery_Tibial,Adipose_Subcutaneous	5.72,3.795,-0.198	1	Muscle_Skeletal	Muscle_Skeletal	5.72
chr15	101300780	101300869	chr15	101297120	101301648	ENSG00000279970,PCSK6,SNRPA1-DT	perfect	50	0.1171532	0.13286429168846517	0.01756	0.69231	0.07778499999999999	0.06462250000000001	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Artery_Tibial,Cells_EBV_transformedlymphocytes	4.329,2.989,2.962	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	4.329
chr15	101364998	101365044	chr15	101364658	101365044	PCSK6	perfect	50	0.017155399999999998	0.018758946840679212	0	0.11538	0.016195	0.019105	1	WholeBlood	WholeBlood,Brain_Spinalcord_cervicalc_1,Esophagus_Mucosa	5.236,1.985,1.099	1	WholeBlood	WholeBlood	5.236
